time,weather_code,temperature_2m_mean,temperature_2m_max,temperature_2m_min,apparent_temperature_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_10m_max,wind_gusts_10m_max
2021-07-26,3,18.6,27.0,11.2,9.9,0.0,0.0,0.0,0.0,16.4,38.2
2021-07-27,3,18.1,24.7,10.8,9.7,0.0,0.0,0.0,0.0,19.4,41.8
2021-07-28,3,20.8,28.5,13.7,13.4,0.0,0.0,0.0,0.0,11.5,31.3
2021-07-29,3,21.8,29.5,14.5,14.5,0.0,0.0,0.0,0.0,13.7,32.0
2021-07-30,51,21.1,29.6,12.4,12.4,0.3,0.3,0.0,1.0,13.7,34.6
2021-07-31,1,23.0,31.7,13.9,12.7,0.0,0.0,0.0,0.0,15.0,35.6
2021-08-01,3,24.2,33.0,14.8,14.0,0.0,0.0,0.0,0.0,19.0,43.6
2021-08-02,61,20.7,24.1,17.3,17.4,8.6,8.6,0.0,10.0,13.0,24.8
2021-08-03,53,22.6,31.2,15.0,14.2,0.8,0.8,0.0,1.0,13.3,31.3
2021-08-04,53,19.7,28.2,11.7,11.4,0.5,0.5,0.0,1.0,12.0,34.2
2021-08-05,3,20.9,30.5,10.6,9.4,0.0,0.0,0.0,0.0,13.9,27.4
2021-08-06,53,20.5,29.1,12.4,10.9,0.8,0.8,0.0,2.0,19.5,36.4
2021-08-07,55,19.2,26.7,12.4,11.6,2.1,2.1,0.0,4.0,20.3,43.9
2021-08-08,51,13.8,17.6,10.5,8.7,1.6,1.6,0.0,9.0,13.2,31.7
2021-08-09,3,17.3,27.4,8.1,6.5,0.0,0.0,0.0,0.0,20.5,41.4
2021-08-10,3,18.0,21.7,15.1,13.0,0.0,0.0,0.0,0.0,19.1,37.1
2021-08-11,3,19.3,22.8,16.6,14.5,0.0,0.0,0.0,0.0,17.3,44.6
2021-08-12,3,19.7,26.9,13.7,12.0,0.0,0.0,0.0,0.0,9.2,27.0
2021-08-13,0,21.6,33.7,9.3,7.1,0.0,0.0,0.0,0.0,13.7,34.6
2021-08-14,3,24.9,35.0,14.5,11.2,0.0,0.0,0.0,0.0,18.0,38.5
2021-08-15,3,23.4,32.2,15.2,14.1,0.0,0.0,0.0,0.0,17.4,40.7
2021-08-16,61,17.0,21.2,10.8,9.0,9.9,9.9,0.0,10.0,16.5,41.0
2021-08-17,63,10.0,11.6,8.5,6.8,36.1,36.1,0.0,22.0,14.8,42.5
2021-08-18,3,12.1,19.5,5.0,2.8,0.0,0.0,0.0,0.0,15.6,35.6
2021-08-19,53,11.2,14.4,6.8,5.2,3.9,3.9,0.0,9.0,17.7,36.7
2021-08-20,51,13.0,17.6,9.4,6.9,1.5,1.5,0.0,7.0,14.2,26.3
2021-08-21,51,12.1,17.1,8.2,6.7,1.3,1.3,0.0,6.0,17.7,38.9
2021-08-22,63,12.4,20.3,8.0,6.5,13.4,13.4,0.0,9.0,12.3,29.2
2021-08-23,53,8.9,12.5,5.6,0.9,6.7,6.7,0.0,20.0,24.7,51.1
2021-08-24,51,10.6,16.9,5.7,1.0,0.3,0.3,0.0,1.0,23.5,49.7
2021-08-25,2,12.0,20.4,3.4,1.0,0.0,0.0,0.0,0.0,15.4,35.3
2021-08-26,51,14.1,22.6,4.5,2.0,0.1,0.1,0.0,1.0,8.6,17.3
2021-08-27,53,14.2,18.5,9.9,8.2,2.1,2.1,0.0,6.0,16.1,33.5
2021-08-28,3,14.3,22.4,7.0,4.7,0.0,0.0,0.0,0.0,10.8,22.7
2021-08-29,3,16.1,25.0,7.6,4.8,0.0,0.0,0.0,0.0,10.6,22.3
2021-08-30,3,15.7,23.7,8.4,6.2,0.0,0.0,0.0,0.0,14.3,29.2
2021-08-31,61,12.0,19.2,6.3,3.7,4.0,4.0,0.0,4.0,16.2,32.8
2021-09-01,51,9.4,14.4,3.5,1.2,0.4,0.4,0.0,3.0,22.2,46.1
2021-09-02,3,10.2,15.7,2.9,0.5,0.0,0.0,0.0,0.0,17.9,37.4
2021-09-03,1,12.7,21.7,4.0,1.3,0.0,0.0,0.0,0.0,9.7,19.1
2021-09-04,3,15.0,24.7,4.1,1.6,0.0,0.0,0.0,0.0,10.0,22.7
2021-09-05,3,18.0,26.2,10.0,7.6,0.0,0.0,0.0,0.0,13.1,22.3
2021-09-06,3,16.0,22.9,9.6,6.9,0.0,0.0,0.0,0.0,13.2,36.0
2021-09-07,3,15.1,24.3,6.6,3.9,0.0,0.0,0.0,0.0,11.8,25.6
2021-09-08,51,15.1,24.2,8.3,5.6,0.2,0.2,0.0,1.0,12.1,31.7
2021-09-09,3,17.2,27.2,8.3,6.8,0.0,0.0,0.0,0.0,13.0,31.7
2021-09-10,3,14.0,19.6,7.7,6.2,0.0,0.0,0.0,0.0,15.8,33.8
2021-09-11,61,11.7,14.5,9.5,7.7,10.4,10.4,0.0,13.0,10.5,22.0
2021-09-12,61,11.5,17.0,8.8,7.4,4.5,4.5,0.0,9.0,10.5,31.3
2021-09-13,51,11.5,18.1,6.1,3.8,0.2,0.2,0.0,1.0,10.1,16.6
2021-09-14,3,12.8,21.1,5.3,1.2,0.0,0.0,0.0,0.0,12.5,30.6
2021-09-15,71,7.9,11.6,4.2,-0.8,4.6,4.3,0.21,6.0,18.4,40.0
2021-09-16,3,7.2,14.3,1.2,-3.4,0.0,0.0,0.0,0.0,16.2,40.7
2021-09-17,3,7.9,16.8,-1.0,-4.5,0.0,0.0,0.0,0.0,16.3,34.2
2021-09-18,3,15.2,21.2,7.9,5.3,0.0,0.0,0.0,0.0,22.4,45.7
2021-09-19,3,10.2,16.6,4.0,0.9,0.0,0.0,0.0,0.0,14.1,27.4
2021-09-20,3,8.8,16.9,0.9,-2.1,0.0,0.0,0.0,0.0,11.6,26.3
2021-09-21,3,13.3,23.4,2.9,-0.5,0.0,0.0,0.0,0.0,15.9,28.8
2021-09-22,51,15.9,18.9,9.4,5.7,0.1,0.1,0.0,1.0,18.5,36.7
2021-09-23,3,9.7,16.1,4.1,1.0,0.0,0.0,0.0,0.0,13.4,25.2
2021-09-24,3,13.4,25.0,2.0,-1.1,0.0,0.0,0.0,0.0,12.3,27.0
2021-09-25,3,17.7,22.7,9.8,7.5,0.0,0.0,0.0,0.0,11.9,26.3
2021-09-26,3,16.0,26.0,9.4,7.4,0.0,0.0,0.0,0.0,10.0,27.0
2021-09-27,2,15.9,24.1,9.5,6.3,0.0,0.0,0.0,0.0,19.5,44.3
2021-09-28,3,11.4,17.1,6.8,2.6,0.0,0.0,0.0,0.0,15.9,33.5
2021-09-29,1,9.5,17.5,3.6,-0.4,0.0,0.0,0.0,0.0,16.0,34.6
2021-09-30,3,13.4,23.1,5.1,1.6,0.0,0.0,0.0,0.0,16.3,35.6
2021-10-01,3,10.8,16.6,3.2,-0.6,0.0,0.0,0.0,0.0,10.6,28.4
2021-10-02,3,9.3,17.7,0.8,-2.8,0.0,0.0,0.0,0.0,13.2,21.6
2021-10-03,3,12.2,20.6,5.1,0.9,0.0,0.0,0.0,0.0,19.7,43.2
2021-10-04,3,6.7,15.0,-1.6,-4.9,0.0,0.0,0.0,0.0,12.6,28.1
2021-10-05,3,11.7,21.7,1.7,-1.2,0.0,0.0,0.0,0.0,21.7,46.1
2021-10-06,3,9.9,15.4,2.4,-0.5,0.0,0.0,0.0,0.0,18.4,40.3
2021-10-07,2,4.6,13.0,-1.8,-5.5,0.0,0.0,0.0,0.0,13.5,33.1
2021-10-08,0,3.7,12.9,-3.9,-7.9,0.0,0.0,0.0,0.0,9.7,20.9
2021-10-09,3,6.7,17.3,-1.4,-5.9,0.0,0.0,0.0,0.0,12.0,29.5
2021-10-10,71,5.8,13.3,-1.0,-5.1,0.9,0.9,0.21,3.0,32.9,66.6
2021-10-11,2,-0.1,6.1,-4.6,-8.6,0.0,0.0,0.0,0.0,14.4,38.9
2021-10-12,3,0.6,9.5,-7.1,-11.0,0.0,0.0,0.0,0.0,17.9,40.7
2021-10-13,71,-0.1,5.7,-6.1,-10.0,0.2,0.2,0.14,2.0,14.0,30.6
2021-10-14,3,2.6,10.4,-3.2,-7.4,0.0,0.0,0.0,0.0,15.2,28.4
2021-10-15,3,5.0,15.0,-3.3,-7.5,0.0,0.0,0.0,0.0,16.2,35.3
2021-10-16,3,9.7,17.6,3.2,-0.8,0.0,0.0,0.0,0.0,18.6,41.0
2021-10-17,3,11.3,21.2,5.9,1.7,0.0,0.0,0.0,0.0,14.4,26.3
2021-10-18,3,3.8,6.3,1.0,-2.7,0.0,0.0,0.0,0.0,13.0,29.9
2021-10-19,3,4.2,9.4,0.5,-4.0,0.0,0.0,0.0,0.0,20.4,43.6
2021-10-20,3,2.9,9.4,-2.3,-6.7,0.0,0.0,0.0,0.0,16.2,37.1
2021-10-21,3,8.3,16.6,2.8,-1.0,0.0,0.0,0.0,0.0,17.0,34.6
2021-10-22,53,6.7,13.5,0.6,-2.9,0.9,0.9,0.0,2.0,15.5,33.1
2021-10-23,71,5.4,9.2,2.4,-0.8,22.9,22.7,0.14,18.0,16.1,28.4
2021-10-24,3,4.8,10.8,-0.1,-3.8,0.0,0.0,0.0,0.0,18.9,41.0
2021-10-25,51,6.4,12.8,0.8,-2.8,0.2,0.2,0.0,2.0,21.4,43.9
2021-10-26,2,5.4,13.8,0.2,-3.6,0.0,0.0,0.0,0.0,15.0,33.8
2021-10-27,3,5.6,12.0,0.8,-2.9,0.0,0.0,0.0,0.0,23.8,50.0
2021-10-28,51,3.4,7.7,-1.2,-5.4,0.5,0.5,0.0,3.0,13.3,25.6
2021-10-29,73,1.5,3.9,-0.9,-5.4,8.8,1.9,4.83,20.0,14.6,27.0
2021-10-30,71,-2.4,2.2,-6.5,-11.3,0.3,0.0,0.21,2.0,14.0,29.9
2021-10-31,0,-5.3,1.9,-9.3,-13.8,0.0,0.0,0.0,0.0,9.5,24.8
2021-11-01,2,-5.9,1.3,-10.2,-14.9,0.0,0.0,0.0,0.0,18.3,39.2
2021-11-02,3,0.9,12.9,-7.5,-11.6,0.0,0.0,0.0,0.0,13.0,24.8
2021-11-03,3,4.8,13.9,-0.2,-4.5,0.0,0.0,0.0,0.0,10.9,20.5
2021-11-04,3,6.6,15.5,1.5,-2.1,0.0,0.0,0.0,0.0,16.0,32.4
2021-11-05,3,6.7,13.5,2.3,-2.4,0.0,0.0,0.0,0.0,17.0,37.4
2021-11-06,3,0.9,7.1,-3.9,-8.1,0.0,0.0,0.0,0.0,15.5,28.8
2021-11-07,3,0.4,6.4,-3.7,-7.9,0.0,0.0,0.0,0.0,20.3,42.5
2021-11-08,3,0.2,6.1,-3.2,-7.7,0.0,0.0,0.0,0.0,21.0,42.1
2021-11-09,3,-1.0,4.5,-5.5,-10.0,0.0,0.0,0.0,0.0,20.8,31.0
2021-11-10,3,1.5,6.7,-3.0,-8.0,0.0,0.0,0.0,0.0,21.3,45.4
2021-11-11,3,-1.8,4.8,-4.8,-9.3,0.0,0.0,0.0,0.0,11.3,21.6
2021-11-12,3,1.9,9.0,-3.7,-8.6,0.0,0.0,0.0,0.0,14.5,30.6
2021-11-13,3,2.9,8.5,-0.4,-4.4,0.0,0.0,0.0,0.0,21.3,45.4
2021-11-14,71,2.5,7.9,-0.8,-4.6,0.4,0.1,0.7,3.0,10.3,22.0
2021-11-15,75,2.2,6.1,-0.5,-4.3,11.1,1.4,6.79,18.0,32.2,69.5
2021-11-16,73,-1.5,4.5,-6.8,-11.3,0.9,0.1,0.84,4.0,32.6,64.8
2021-11-17,3,-5.1,1.2,-9.0,-14.0,0.0,0.0,0.0,0.0,10.9,21.2
2021-11-18,3,-1.2,3.3,-4.7,-8.8,0.0,0.0,0.0,0.0,11.4,24.5
2021-11-19,3,-2.6,3.7,-5.7,-10.1,0.0,0.0,0.0,0.0,8.6,15.8
2021-11-20,3,-2.5,5.7,-9.9,-14.7,0.0,0.0,0.0,0.0,23.5,48.2
2021-11-21,3,-2.6,5.1,-9.8,-15.1,0.0,0.0,0.0,0.0,14.2,27.4
2021-11-22,3,4.2,11.4,-0.1,-4.1,0.0,0.0,0.0,0.0,17.9,32.8
2021-11-23,71,-1.3,1.5,-6.9,-11.1,0.1,0.0,0.28,1.0,20.5,41.8
2021-11-24,73,-4.8,0.6,-9.1,-13.7,1.0,0.0,0.77,5.0,9.7,22.3
2021-11-25,3,4.4,10.9,-2.2,-6.3,0.0,0.0,0.0,0.0,21.2,37.1
2021-11-26,3,3.9,10.5,-1.2,-5.0,0.0,0.0,0.0,0.0,18.0,34.6
2021-11-27,3,-0.6,1.9,-2.7,-6.5,0.0,0.0,0.0,0.0,14.0,31.0
2021-11-28,3,4.5,12.2,-0.1,-4.0,0.0,0.0,0.0,0.0,19.4,31.0
2021-11-29,3,3.3,9.9,-0.5,-4.3,0.0,0.0,0.0,0.0,17.2,31.3
2021-11-30,3,5.2,9.8,1.1,-3.2,0.0,0.0,0.0,0.0,16.0,30.6
2021-12-01,73,3.4,10.0,-0.6,-4.1,5.0,1.3,2.59,14.0,24.1,45.7
2021-12-02,73,-1.0,2.4,-2.4,-6.4,3.5,0.1,2.45,11.0,18.8,41.4
2021-12-03,73,-3.8,-0.6,-5.8,-10.2,0.8,0.0,0.56,3.0,10.8,19.1
2021-12-04,71,-5.4,-4.2,-7.0,-12.8,0.5,0.0,0.63,3.0,15.3,32.0
2021-12-05,71,-13.0,-7.2,-15.8,-20.7,0.4,0.0,0.49,3.0,17.8,35.6
2021-12-06,71,-11.3,-6.4,-15.0,-19.9,0.0,0.0,0.35,0.0,9.9,24.1
2021-12-07,3,-5.5,-0.4,-12.8,-17.5,0.0,0.0,0.0,0.0,11.9,20.5
2021-12-08,71,-0.9,5.1,-6.0,-11.6,0.1,0.0,0.14,1.0,24.2,45.4
2021-12-09,3,-6.0,-1.4,-8.7,-13.5,0.0,0.0,0.0,0.0,17.0,37.1
2021-12-10,3,-5.8,-1.3,-9.5,-15.0,0.0,0.0,0.0,0.0,21.1,43.2
2021-12-11,3,0.4,3.3,-4.0,-7.9,0.0,0.0,0.0,0.0,37.1,82.8
2021-12-12,71,-4.8,-0.4,-7.7,-12.7,0.0,0.0,0.28,0.0,13.0,33.5
2021-12-13,73,-8.2,-3.3,-12.2,-18.3,0.5,0.0,0.42,2.0,17.3,38.9
2021-12-14,73,-16.0,-12.5,-20.3,-25.2,2.1,0.0,1.54,7.0,17.7,38.5
2021-12-15,3,-19.6,-14.3,-22.8,-27.6,0.0,0.0,0.0,0.0,10.1,15.5
2021-12-16,73,-18.6,-15.7,-20.7,-27.4,1.6,0.0,1.26,8.0,21.4,43.6
2021-12-17,3,-22.2,-16.5,-28.8,-34.3,0.0,0.0,0.0,0.0,17.1,37.8
2021-12-18,3,-9.4,-4.6,-18.2,-23.3,0.0,0.0,0.0,0.0,17.5,27.7
2021-12-19,71,-12.1,-9.8,-17.2,-22.2,0.0,0.0,0.56,0.0,17.9,34.2
2021-12-20,2,-17.6,-13.6,-21.1,-25.9,0.0,0.0,0.0,0.0,10.1,18.7
2021-12-21,3,-8.6,-1.1,-19.4,-24.8,0.0,0.0,0.0,0.0,12.0,24.8
2021-12-22,3,-4.5,-0.8,-7.4,-12.0,0.0,0.0,0.0,0.0,14.8,23.4
2021-12-23,73,-9.2,-1.5,-17.1,-22.4,1.5,0.0,1.19,5.0,23.0,49.7
2021-12-24,71,-20.9,-16.7,-24.6,-29.5,0.0,0.0,0.28,0.0,9.8,19.8
2021-12-25,71,-26.6,-24.4,-28.9,-33.4,0.5,0.0,0.63,3.0,7.9,13.7
2021-12-26,71,-28.5,-26.7,-32.1,-37.5,0.2,0.0,0.28,2.0,10.4,22.3
2021-12-27,3,-32.6,-29.3,-34.9,-40.4,0.0,0.0,0.0,0.0,9.1,17.3
2021-12-28,71,-24.0,-16.5,-33.5,-38.9,0.0,0.0,0.07,0.0,15.5,32.8
2021-12-29,3,-25.4,-20.9,-30.8,-36.1,0.0,0.0,0.0,0.0,12.2,29.5
2021-12-30,71,-19.7,-16.3,-24.9,-29.7,0.2,0.0,0.42,2.0,15.1,30.6
2021-12-31,3,-27.3,-21.0,-32.0,-37.5,0.0,0.0,0.0,0.0,9.9,16.9
2022-01-01,3,-17.1,-5.1,-29.3,-35.1,0.0,0.0,0.0,0.0,21.7,32.0
2022-01-02,3,-4.2,-1.5,-12.5,-17.6,0.0,0.0,0.0,0.0,32.5,65.9
2022-01-03,71,-20.2,-12.3,-26.4,-32.8,2.5,0.0,1.75,22.0,16.9,32.4
2022-01-04,71,-27.4,-25.9,-30.4,-35.2,1.1,0.0,0.77,11.0,18.7,37.1
2022-01-05,3,-28.6,-24.9,-33.1,-38.8,0.0,0.0,0.0,0.0,10.9,15.5
2022-01-06,71,-28.6,-25.2,-33.8,-39.8,0.3,0.0,0.21,3.0,12.8,19.1
2022-01-07,3,-24.2,-22.1,-25.7,-31.1,0.0,0.0,0.0,0.0,13.7,25.9
2022-01-08,3,-22.2,-16.9,-25.9,-31.1,0.0,0.0,0.0,0.0,12.8,22.7
2022-01-09,3,-15.4,-4.2,-22.3,-27.1,0.0,0.0,0.0,0.0,14.2,29.5
2022-01-10,3,2.3,7.8,-3.4,-8.9,0.0,0.0,0.0,0.0,27.2,55.4
2022-01-11,3,3.7,9.2,0.0,-4.5,0.0,0.0,0.0,0.0,31.6,62.3
2022-01-12,51,2.5,6.8,-0.1,-4.4,0.4,0.4,0.0,4.0,11.5,29.2
2022-01-13,71,0.8,4.8,-4.1,-8.0,0.2,0.1,0.07,2.0,18.9,38.9
2022-01-14,3,-0.0,3.8,-2.6,-6.4,0.0,0.0,0.0,0.0,15.1,32.4
2022-01-15,3,3.9,6.8,-0.9,-5.8,0.0,0.0,0.0,0.0,20.0,40.0
2022-01-16,3,-0.7,4.3,-4.4,-8.7,0.0,0.0,0.0,0.0,13.7,25.2
2022-01-17,71,3.3,9.6,-7.7,-15.0,0.2,0.0,0.14,2.0,27.9,52.6
2022-01-18,73,-15.7,-9.4,-18.7,-23.4,2.4,0.0,1.68,9.0,26.9,54.4
2022-01-19,3,-14.9,-9.2,-19.2,-24.2,0.0,0.0,0.0,0.0,10.1,25.2
2022-01-20,3,0.0,7.3,-12.0,-16.6,0.0,0.0,0.0,0.0,22.9,45.4
2022-01-21,3,1.1,4.7,-3.6,-7.9,0.0,0.0,0.0,0.0,17.0,32.8
2022-01-22,3,6.3,10.7,1.7,-2.7,0.0,0.0,0.0,0.0,22.8,39.6
2022-01-23,3,6.2,10.4,-0.3,-4.6,0.0,0.0,0.0,0.0,24.8,52.9
2022-01-24,73,0.6,2.4,-1.1,-4.9,1.4,0.3,0.77,10.0,27.9,55.1
2022-01-25,3,0.5,5.7,-4.7,-9.1,0.0,0.0,0.0,0.0,24.2,47.2
2022-01-26,2,0.5,4.2,-3.3,-8.8,0.0,0.0,0.0,0.0,22.8,49.0
2022-01-27,3,-1.8,5.9,-7.4,-11.8,0.0,0.0,0.0,0.0,17.5,31.3
2022-01-28,3,3.2,8.1,-1.1,-6.9,0.0,0.0,0.0,0.0,20.2,36.4
2022-01-29,3,2.6,6.7,-1.1,-5.7,0.0,0.0,0.0,0.0,14.7,23.8
2022-01-30,3,3.0,6.8,0.7,-3.3,0.0,0.0,0.0,0.0,10.0,24.1
2022-01-31,73,-6.4,1.8,-15.4,-19.8,0.7,0.0,0.49,4.0,34.2,65.9
2022-02-01,71,-17.7,-15.5,-21.4,-27.2,1.5,0.0,1.05,14.0,14.1,30.2
2022-02-02,3,-20.4,-16.1,-24.6,-29.6,0.0,0.0,0.0,0.0,19.9,43.2
2022-02-03,3,-13.8,-11.5,-17.3,-23.0,0.0,0.0,0.0,0.0,14.9,30.2
2022-02-04,3,-6.2,4.2,-18.1,-23.7,0.0,0.0,0.0,0.0,21.1,42.8
2022-02-05,51,3.4,6.0,-1.5,-6.9,0.1,0.1,0.0,1.0,24.7,55.4
2022-02-06,3,4.9,12.4,-1.5,-6.8,0.0,0.0,0.0,0.0,22.7,48.2
2022-02-07,3,6.4,10.6,3.7,-2.5,0.0,0.0,0.0,0.0,29.4,66.2
2022-02-08,3,3.7,8.5,-0.1,-5.1,0.0,0.0,0.0,0.0,23.1,45.7
2022-02-09,3,7.1,13.5,1.3,-3.7,0.0,0.0,0.0,0.0,28.3,53.3
2022-02-10,51,8.0,11.6,-0.9,-5.5,0.4,0.4,0.0,3.0,33.8,62.3
2022-02-11,3,-0.9,1.6,-3.6,-9.4,0.0,0.0,0.0,0.0,23.6,55.8
2022-02-12,3,2.3,8.1,-2.9,-8.0,0.0,0.0,0.0,0.0,20.2,32.8
2022-02-13,3,3.3,6.6,-0.5,-4.9,0.0,0.0,0.0,0.0,20.8,38.2
2022-02-14,71,-1.1,0.3,-3.5,-6.6,0.8,0.0,0.56,7.0,14.9,29.5
2022-02-15,73,-2.6,-0.8,-5.5,-9.8,1.5,0.0,1.05,8.0,15.7,36.0
2022-02-16,73,-8.6,-3.5,-15.3,-20.3,2.1,0.0,1.47,9.0,11.4,23.8
2022-02-17,3,-1.1,6.1,-12.6,-17.6,0.0,0.0,0.0,0.0,22.9,49.7
2022-02-18,73,-5.1,-0.0,-9.6,-14.8,1.9,0.0,1.33,9.0,18.3,38.5
2022-02-19,73,3.4,7.6,-3.2,-7.4,4.1,1.4,1.89,10.0,25.6,49.7
2022-02-20,73,-15.2,-4.4,-19.2,-24.1,7.0,0.0,4.9,21.0,23.1,47.5
2022-02-21,71,-21.3,-19.0,-27.0,-32.2,1.3,0.0,0.91,13.0,12.3,26.3
2022-02-22,3,-26.5,-19.1,-32.9,-38.8,0.0,0.0,0.0,0.0,14.5,19.8
2022-02-23,3,-22.7,-13.0,-32.6,-38.6,0.0,0.0,0.0,0.0,13.6,20.2
2022-02-24,71,-8.8,-4.6,-13.1,-18.1,1.1,0.0,0.77,11.0,20.0,36.7
2022-02-25,0,-8.7,-1.6,-14.4,-20.0,0.0,0.0,0.0,0.0,16.9,29.9
2022-02-26,3,-2.4,4.4,-8.2,-13.8,0.0,0.0,0.0,0.0,16.3,28.8
2022-02-27,3,0.7,5.3,-5.8,-10.4,0.0,0.0,0.0,0.0,21.8,40.3
2022-02-28,3,-1.5,2.8,-6.2,-11.1,0.0,0.0,0.0,0.0,11.3,21.6
2022-03-01,73,-0.9,8.1,-5.9,-10.1,0.8,0.0,0.56,4.0,13.8,29.9
2022-03-02,71,-5.9,-3.0,-7.3,-11.7,0.5,0.0,0.35,5.0,11.0,25.6
2022-03-03,73,-7.9,-7.0,-10.1,-14.6,4.6,0.0,3.22,22.0,9.1,20.2
2022-03-04,73,-9.4,-6.4,-11.6,-16.2,2.2,0.0,1.54,8.0,18.6,37.8
2022-03-05,71,-7.4,-2.3,-11.3,-16.0,0.4,0.0,0.28,4.0,15.3,30.2
2022-03-06,71,-3.7,1.3,-7.4,-12.0,0.5,0.0,0.35,3.0,14.8,29.2
2022-03-07,71,-0.8,2.0,-7.3,-13.5,0.9,0.2,0.49,7.0,29.8,59.8
2022-03-08,71,-9.5,-7.1,-11.9,-18.2,0.5,0.0,0.35,5.0,22.0,47.9
2022-03-09,71,-13.0,-8.4,-17.4,-23.2,0.4,0.0,0.28,4.0,15.3,38.2
2022-03-10,3,-8.1,-5.2,-12.9,-17.7,0.0,0.0,0.0,0.0,25.0,51.1
2022-03-11,3,-6.9,3.0,-15.8,-20.8,0.0,0.0,0.0,0.0,18.5,28.8
2022-03-12,71,3.7,8.2,0.9,-4.6,0.1,0.0,0.07,1.0,21.4,42.5
2022-03-13,71,0.6,4.0,-1.8,-5.2,2.0,0.7,0.91,17.0,6.9,19.1
2022-03-14,3,3.4,10.7,-3.3,-7.1,0.0,0.0,0.0,0.0,25.4,54.7
2022-03-15,71,5.2,11.4,1.4,-1.9,1.0,0.9,0.07,5.0,23.0,52.6
2022-03-16,51,3.7,8.4,0.1,-4.6,0.1,0.1,0.0,1.0,18.7,38.2
2022-03-17,3,3.5,10.2,-2.3,-6.7,0.0,0.0,0.0,0.0,12.8,30.2
2022-03-18,51,3.6,9.1,-0.8,-4.5,0.2,0.2,0.0,2.0,12.1,28.1
2022-03-19,3,4.1,11.0,-1.8,-5.7,0.0,0.0,0.0,0.0,10.9,27.4
2022-03-20,51,2.0,5.5,-2.5,-7.3,0.3,0.3,0.0,3.0,23.9,48.6
2022-03-21,2,2.6,10.2,-4.0,-8.8,0.0,0.0,0.0,0.0,16.7,37.8
2022-03-22,3,6.3,15.0,-0.8,-4.9,0.0,0.0,0.0,0.0,12.6,27.4
2022-03-23,3,8.9,14.5,4.0,-0.1,0.0,0.0,0.0,0.0,14.9,24.5
2022-03-24,73,1.9,5.9,-4.5,-8.8,0.8,0.3,0.35,4.0,25.7,51.1
2022-03-25,3,1.2,8.4,-4.4,-9.0,0.0,0.0,0.0,0.0,10.7,32.0
2022-03-26,3,0.7,6.6,-5.2,-9.1,0.0,0.0,0.0,0.0,12.9,29.9
2022-03-27,3,4.6,13.8,-2.7,-6.3,0.0,0.0,0.0,0.0,12.0,26.3
2022-03-28,71,0.9,3.9,-1.4,-6.3,0.5,0.1,0.28,5.0,21.2,43.6
2022-03-29,71,1.6,10.4,-5.8,-9.7,0.1,0.0,0.07,1.0,13.7,26.3
2022-03-30,51,6.8,16.9,-2.7,-6.3,0.4,0.4,0.0,2.0,21.3,44.3
2022-03-31,73,3.2,7.6,0.1,-4.0,2.7,1.1,1.12,8.0,20.4,45.4
2022-04-01,3,3.4,9.9,-2.0,-5.9,0.0,0.0,0.0,0.0,11.6,22.7
2022-04-02,53,2.9,10.8,-2.3,-5.9,2.0,2.0,0.0,5.0,18.5,36.7
2022-04-03,3,2.0,8.7,-4.2,-8.5,0.0,0.0,0.0,0.0,18.2,37.4
2022-04-04,53,5.6,13.3,0.8,-3.8,1.1,1.1,0.0,3.0,29.8,55.4
2022-04-05,51,5.0,9.2,0.4,-4.6,0.1,0.1,0.0,1.0,27.8,57.6
2022-04-06,51,3.4,9.9,-1.8,-6.4,0.3,0.3,0.0,3.0,17.4,41.8
2022-04-07,3,6.4,17.5,-4.4,-8.7,0.0,0.0,0.0,0.0,14.0,34.6
2022-04-08,3,11.7,21.0,5.0,0.1,0.0,0.0,0.0,0.0,26.2,51.5
2022-04-09,51,4.0,7.2,-1.9,-6.5,0.8,0.8,0.0,8.0,16.9,41.4
2022-04-10,3,-1.1,2.3,-6.0,-10.8,0.0,0.0,0.0,0.0,25.1,48.2
2022-04-11,3,-4.5,-0.6,-8.7,-13.6,0.0,0.0,0.0,0.0,20.7,47.2
2022-04-12,71,-7.9,-6.4,-9.5,-16.0,0.5,0.0,0.35,5.0,21.0,46.4
2022-04-13,71,-7.7,-5.1,-10.1,-15.7,1.2,0.0,0.84,12.0,17.7,40.0
2022-04-14,71,-7.4,-4.8,-10.5,-14.7,1.0,0.0,0.7,10.0,15.2,34.6
2022-04-15,71,-5.8,-2.2,-9.4,-13.4,1.4,0.0,0.98,14.0,9.3,21.2
2022-04-16,71,-3.5,3.2,-11.2,-15.5,0.3,0.1,0.14,3.0,15.9,35.3
2022-04-17,71,-0.4,5.4,-6.2,-9.9,0.4,0.3,0.07,1.0,10.9,32.8
2022-04-18,3,2.7,9.6,-5.9,-10.1,0.0,0.0,0.0,0.0,21.5,49.0
2022-04-19,73,1.2,3.7,-1.1,-7.0,7.9,1.8,4.27,16.0,24.0,51.8
2022-04-20,73,-1.2,1.5,-3.5,-8.5,2.8,0.2,1.82,11.0,23.7,43.6
2022-04-21,71,0.4,6.3,-4.6,-9.3,0.5,0.0,0.35,4.0,19.9,39.6
2022-04-22,73,1.1,3.8,-1.2,-4.8,4.2,0.6,2.52,18.0,8.9,17.3
2022-04-23,1,4.3,11.6,-2.4,-5.8,0.0,0.0,0.0,0.0,11.1,28.8
