year,comm_code,comm_name,service_name,n
2024,FAL,FALCONRIDGE,Parks - Snow and Ice Concerns - WAM,9
2024,FAL,FALCONRIDGE,Parks - Tree Concern - GIS,21
2024,FAL,FALCONRIDGE,Parks - Tree Concern - WAM,4
2024,FAL,FALCONRIDGE,Parks - Weed Control Issues - GIS,2
2024,FAL,FALCONRIDGE,Parks - Wildlife Management,2
2024,FAL,FALCONRIDGE,Parks - Wildlife Sightings,25
2024,FAL,FALCONRIDGE,PSD - Annual Paving Program - Major Roads,1
2024,FAL,FALCONRIDGE,PSD - Backlane Paving Construction,1
2024,FAL,FALCONRIDGE,PSD - Local Improvement Inquiry,4
2024,FAL,FALCONRIDGE,Roads - Backlane Maintenance,29
2024,FAL,FALCONRIDGE,Roads - Dead Animal Pick-Up,45
2024,FAL,FALCONRIDGE,Roads - Debris on Street/Sidewalk/Boulevard,23
2024,FAL,FALCONRIDGE,Roads - Detour Inquiry,21
2024,FAL,FALCONRIDGE,Roads - Detour Urgent (Safety) Concerns,13
2024,FAL,FALCONRIDGE,Roads - Employee Complaint - Compliment,3
2024,FAL,FALCONRIDGE,Roads - Fence - Noise Barrier - Retaining Wall Repair,7
2024,FAL,FALCONRIDGE,"Roads - NEW Signal, Left Turn or Pedestrian Light Request",4
2024,FAL,FALCONRIDGE,Roads - Pavement Markings - Missing or Faded,1
2024,FAL,FALCONRIDGE,Roads - Permits - Requests and Inquiries,2
2024,FAL,FALCONRIDGE,Roads - Pothole Maintenance,99
2024,FAL,FALCONRIDGE,Roads - Repaving Candidate Street and Inquiries,1
2024,FAL,FALCONRIDGE,Roads - Roadway Maintenance,32
2024,FAL,FALCONRIDGE,Roads - Safety and Education,3
2024,FAL,FALCONRIDGE,Roads - Sidewalk - Curb and Gutter Repair,20
2024,FAL,FALCONRIDGE,Roads - Signs - Missing - Damaged,29
2024,FAL,FALCONRIDGE,Roads - Signs - Parking,18
2024,FAL,FALCONRIDGE,Roads - Signs - Traffic and Roadmarking,7
2024,FAL,FALCONRIDGE,Roads - Snow and Ice Control,40
2024,FAL,FALCONRIDGE,Roads - Street Cleaning Annual Program,21
2024,FAL,FALCONRIDGE,Roads - Streetlight Damage,2
2024,FAL,FALCONRIDGE,Roads - Streetlight - General Inquiry,5
2024,FAL,FALCONRIDGE,Roads - Streetlight Maintenance,51
2024,FAL,FALCONRIDGE,Roads - Temporary Sign Removal,8
2024,FAL,FALCONRIDGE,Roads - Traffic Operational Improvement Suggestions,2
2024,FAL,FALCONRIDGE,Roads - Traffic or Pedestrian Light Repair,26
2024,FAL,FALCONRIDGE,Roads - Traffic Signal Lane Designation Sign,1
2024,FAL,FALCONRIDGE,Roads - Traffic Signal Timing Inquiry,26
2024,FAL,FALCONRIDGE,Roads - Traffic Vibration Concerns,1
2024,FAL,FALCONRIDGE,RSP - Property Tax Assistance Program (PTAP),2
2024,FAL,FALCONRIDGE,RSP - Senior Services Home Maintenance - Bylaw Concern,1
2024,FAL,FALCONRIDGE,RSP - Senior Services Home Maintenance Inquiry,12
2024,FAL,FALCONRIDGE,RSP - Subsidized Programs - Fair Entry,72
2024,FAL,FALCONRIDGE,UD - Major Projects Inquiry,1
2024,FAL,FALCONRIDGE,UEP - Odour Inquiries,3
2024,FAL,FALCONRIDGE,VFH - Taxi/Limousine/TNC (Ride Sharing) Concern,1
2024,FAL,FALCONRIDGE,VFH - Taxi/Limousine/TNC (Ride Sharing) Concern - RMS,5
2024,FAL,FALCONRIDGE,WATS - Basement Seepage,1
2024,FAL,FALCONRIDGE,WATS - Catch Basin Concerns,8
2024,FAL,FALCONRIDGE,WATS - Construction Inquiry,26
2024,FAL,FALCONRIDGE,WATS - Cross Connection Inquiries,2
2024,FAL,FALCONRIDGE,WATS - Drainage Concerns,1
2024,FAL,FALCONRIDGE,WATS - Emergency Water Temporary Off,10
2024,FAL,FALCONRIDGE,WATS - Fire Hydrant,8
2024,FAL,FALCONRIDGE,WATS - Location of Underground Water Lines,1
2024,FAL,FALCONRIDGE,WATS - Manhole Concerns,3
2024,FAL,FALCONRIDGE,WATS - Property Rehab,1
2024,FAL,FALCONRIDGE,WATS - Service and Main Valve Issues,9
2024,FAL,FALCONRIDGE,WATS - Sewage Back-up,66
2024,FAL,FALCONRIDGE,WATS - Sewer Maintenance,24
2024,FAL,FALCONRIDGE,WATS - Spills Entering Storm System,4
2024,FAL,FALCONRIDGE,WATS - Urgent Water Reconnect,3
2024,FAL,FALCONRIDGE,WATS - Water Billing Concerns,3
2024,FAL,FALCONRIDGE,WATS - Water Equipment Pickup,1
2024,FAL,FALCONRIDGE,WATS - Water Main Break or Leak,38
2024,FAL,FALCONRIDGE,WATS - Water Meter Installation Request,7
2024,FAL,FALCONRIDGE,WATS - Water Meter Issues,17
2024,FAL,FALCONRIDGE,WATS - Water Outage,12
2024,FAL,FALCONRIDGE,WATS - Water Pressure Issues,5
2024,FAL,FALCONRIDGE,WATS - Water Quality,11
2024,FAL,FALCONRIDGE,WATS - Water Treatment Inquiries,1
2024,FAL,FALCONRIDGE,WATS - Water Wagon Issues,8
2024,FAL,FALCONRIDGE,WRS - Bin Checks,1
2024,FAL,FALCONRIDGE,WRS - Brochures,4
2024,FAL,FALCONRIDGE,WRS - Cart Management,239
2024,FAL,FALCONRIDGE,WRS - Commercial Collection Services,8
2024,FAL,FALCONRIDGE,WRS - Compost - Green Cart,58
2024,FAL,FALCONRIDGE,WRS - Debris in Backlane,115
2024,FAL,FALCONRIDGE,WRS - Employee - Complaint Compliment,5
2024,FAL,FALCONRIDGE,WRS - Landfill - Industrial Permit or Inquiry,1
2024,FAL,FALCONRIDGE,WRS - New Service - Carts,3
2024,FAL,FALCONRIDGE,WRS - Programs,17
2024,FAL,FALCONRIDGE,WRS - Recycling - Blue Cart,78
2024,FAL,FALCONRIDGE,WRS - Special Collection,2
2024,FAL,FALCONRIDGE,WRS - Waste Requirements for Businesses,2
2024,FAL,FALCONRIDGE,WRS - Waste - Residential,91
2024,FAL,FALCONRIDGE,ZZZ Business Safety - Business Licence Concern,2
2024,FHI,FOOTHILLS,311 Contact Us,30
2024,FHI,FOOTHILLS,ACPL - Animal Licence - Inquiries,1
2024,FHI,FOOTHILLS,ACPL - Lost and Found Animal,2
2024,FHI,FOOTHILLS,AS - Animal at Large,5
2024,FHI,FOOTHILLS,AS - Animal Damaging Pet or Property,1
2024,FHI,FOOTHILLS,AS - Animal Tethered -Tied,1
2024,FHI,FOOTHILLS,AS - Pick Up Stray,3
2024,FHI,FOOTHILLS,AS - Rat Sighting,1
2024,FHI,FOOTHILLS,AT - ONLINE Property Tax Document Request,1
2024,FHI,FOOTHILLS,AT - Property Tax Account Inquiry,30
2024,FHI,FOOTHILLS,Business Safety - Business Licence Concern,19
2024,FHI,FOOTHILLS,Business Safety - Business Licence Concern - RMS,3
2024,FHI,FOOTHILLS,Bylaw - Advocacy Sign Concerns,1
2024,FHI,FOOTHILLS,Bylaw - Disturbance and Behavioural Concerns,11
2024,FHI,FOOTHILLS,Bylaw - Long Grass - Weeds Infraction,1
2024,FHI,FOOTHILLS,Bylaw - Material on Public Property,7
2024,FHI,FOOTHILLS,Bylaw - Permit - Noise Exemption,1
2024,FHI,FOOTHILLS,Bylaw - Property Maintenance Concerns,2
2024,FHI,FOOTHILLS,Bylaw - Snow and Ice on Sidewalk,4
2024,FHI,FOOTHILLS,Bylaw - Vandalism and Property Damage Concerns,3
2024,FHI,FOOTHILLS,Bylaw - Vehicle Concerns,3
2024,FHI,FOOTHILLS,Bylaw - Waste and Recycling Infractions,2
2024,FHI,FOOTHILLS,Bylaw - Water Misuse / Wasting Concern,25
2024,FHI,FOOTHILLS,CE - Water Restrictions,6
2024,FHI,FOOTHILLS,CFD - Business Licence Inspection - FHB,122
2024,FHI,FOOTHILLS,CFD - Fire Code and General Inquiries - FHB,26
2024,FHI,FOOTHILLS,CFD - Fire Code Hazard Complaint - FHB,7
2024,FHI,FOOTHILLS,CFD - Fire Safety Plan Review - FHB,10
2024,FHI,FOOTHILLS,CFD - Incident Report Request,5
2024,FHI,FOOTHILLS,CFD - Land Search - Property Search,10
2024,FHI,FOOTHILLS,CFD - Life Safety Systems Inspection - FHB,16
2024,FHI,FOOTHILLS,CFD - Lockbox Inquiry - FHB,5
2024,FHI,FOOTHILLS,CFD - Lockbox Programming or Billing Concern,3
2024,FHI,FOOTHILLS,CFD - Mobile Food Concession Inspection - FHB,3
2024,FHI,FOOTHILLS,CFD - Occupant Load Inspection - FHB,3
2024,FHI,FOOTHILLS,CFD - Safe Housing - FHB,1
2024,FHI,FOOTHILLS,CFD - Special Events Inspection - FHB,3
2024,FHI,FOOTHILLS,CFD - Tank Inspection - FHB,2
2024,FHI,FOOTHILLS,Community Safety - Information Request,2
2024,FHI,FOOTHILLS,Corporate - Encampment Concerns,46
2024,FHI,FOOTHILLS,Corporate - Graffiti Concerns,13
2024,FHI,FOOTHILLS,CP - Water Development Inquiry,2
2024,FHI,FOOTHILLS,CT AC - Trip Feedback - CTA,1
2024,FHI,FOOTHILLS,CT - Advertising and Communications,2
2024,FHI,FOOTHILLS,CT - Bus Route or Bus Schedule,18
2024,FHI,FOOTHILLS,CT - Bus Stops,11
2024,FHI,FOOTHILLS,CT - Transit Pass Programs,2
2024,FHI,FOOTHILLS,DBBS - Building Construction Concerns and Inquiries,1
2024,FHI,FOOTHILLS,DBBS - Code Inquiry,8
2024,FHI,FOOTHILLS,DBBS Concern - Building Without a Permit,5
2024,FHI,FOOTHILLS,DBBS Concern - Electrical,1
2024,FHI,FOOTHILLS,DBBS Concern - Heating and Ventilation,7
2024,FHI,FOOTHILLS,DBBS Concern - Plumbing and Gas,3
2024,FHI,FOOTHILLS,DBBS Inspection - Cancellation or Reschedule,5
2024,FHI,FOOTHILLS,DBBS Inspection - Commercial or Multi-Family,59
2024,FHI,FOOTHILLS,DBBS Inspection - Electrical,10
2024,FHI,FOOTHILLS,DBBS Inspection - Gas,4
2024,FHI,FOOTHILLS,DBBS Inspection - Heating and Ventilation,8
2024,FHI,FOOTHILLS,DBBS Inspection - Plumbing,6
2024,FHI,FOOTHILLS,DBBS - Planning and Development - After Hours SR,5
2024,FHI,FOOTHILLS,DBBS - RIM - Property Research,50
2024,FHI,FOOTHILLS,DBBS - SDI - Utility Inspection,1
2024,FHI,FOOTHILLS,Facility Mgmt - FMCCC - Customer Care Centre,3
2024,FHI,FOOTHILLS,Finance - Accounts Payable,1
2024,FHI,FOOTHILLS,Finance - BIA and Business Tax Inquiry,2
2024,FHI,FOOTHILLS,Finance - Corporate Billing and eBill Inquiry,3
2024,FHI,FOOTHILLS,Finance - Credit and Collection Inquiries,4
2024,FHI,FOOTHILLS,Finance - ONLINE TIPP Agreement Request,6
2024,FHI,FOOTHILLS,Finance - Property Tax Account Inquiry,9
2024,FHI,FOOTHILLS,Finance - TIPP Agreement Request,2
2024,FHI,FOOTHILLS,Law - Risk Management and Claims,9
2024,FHI,FOOTHILLS,Parks - Development - Tree Concern - WAM,1
2024,FHI,FOOTHILLS,Parks - Mowing Request - GIS,3
2024,FHI,FOOTHILLS,Parks - Pathway Concern - GIS,3
2024,FHI,FOOTHILLS,Parks - Pathway Concern - WAM,2
2024,FHI,FOOTHILLS,Parks - Roadside Greens - GIS,9
2024,FHI,FOOTHILLS,Parks - Snow and Ice Concerns - WAM,2
2024,FHI,FOOTHILLS,Parks - Tree Concern - GIS,14
2024,FHI,FOOTHILLS,Parks - Tree Concern - WAM,4
2024,FHI,FOOTHILLS,Parks - Wildlife Management,3
2024,FHI,FOOTHILLS,Parks - Wildlife Sightings,1
2024,FHI,FOOTHILLS,Partnerships - Sport and Facility Development,1
2024,FHI,FOOTHILLS,PSD - Buildings - Architecture,1
2024,FHI,FOOTHILLS,PSD - Driveway Crossings - Curb Lowering,1
2024,FHI,FOOTHILLS,PSD - Urban Initiatives General Inquiries,1
2024,FHI,FOOTHILLS,Recreation - Employee Complaint - Compliment,1
2024,FHI,FOOTHILLS,Roads - Dead Animal Pick-Up,13
2024,FHI,FOOTHILLS,Roads - Debris on Street/Sidewalk/Boulevard,28
2024,FHI,FOOTHILLS,Roads - Detour Inquiry,9
2024,FHI,FOOTHILLS,Roads - Detour Urgent (Safety) Concerns,8
2024,FHI,FOOTHILLS,Roads - Employee Complaint - Compliment,2
2024,FHI,FOOTHILLS,Roads - Fence - Noise Barrier - Retaining Wall Repair,1
2024,FHI,FOOTHILLS,"Roads - NEW Signal, Left Turn or Pedestrian Light Request",7
2024,FHI,FOOTHILLS,Roads - Pathway Concerns,3
2024,FHI,FOOTHILLS,Roads - Pavement Markings - Missing or Faded,1
2024,FHI,FOOTHILLS,Roads - Permits - Requests and Inquiries,9
2024,FHI,FOOTHILLS,Roads - Pothole Maintenance,105
2024,FHI,FOOTHILLS,Roads - Repaving Candidate Street and Inquiries,1
2024,FHI,FOOTHILLS,Roads - Roadway Maintenance,36
2024,FHI,FOOTHILLS,Roads - Safety and Education,1
2024,FHI,FOOTHILLS,Roads - Sidewalk - Curb and Gutter Repair,5
2024,FHI,FOOTHILLS,Roads - Signs - Missing - Damaged,40
2024,FHI,FOOTHILLS,Roads - Signs - Parking,4
2024,FHI,FOOTHILLS,Roads - Signs - Traffic and Roadmarking,10
2024,FHI,FOOTHILLS,Roads - Snow and Ice Control,29
2024,FHI,FOOTHILLS,Roads - Street Cleaning Annual Program,1
2024,FHI,FOOTHILLS,Roads - Streetlight Damage,1
2024,FHI,FOOTHILLS,Roads - Streetlight - General Inquiry,1
2024,FHI,FOOTHILLS,Roads - Streetlight Maintenance,13
2024,FHI,FOOTHILLS,Roads - Temporary Sign Removal,3
2024,FHI,FOOTHILLS,Roads - Traffic Operational Improvement Suggestions,1
2024,FHI,FOOTHILLS,Roads - Traffic or Pedestrian Light Repair,28
2024,FHI,FOOTHILLS,Roads - Traffic Signal Lane Designation Sign,1
2024,FHI,FOOTHILLS,Roads - Traffic Signal Operation Report - Intersection Plan,1
2024,FHI,FOOTHILLS,Roads - Traffic Signal Timing Inquiry,20
2024,FHI,FOOTHILLS,RSP - Athletic Park Inquiry,1
2024,FHI,FOOTHILLS,RSP - Calgary Soccer Centre Inquiry,15
2024,FHI,FOOTHILLS,RSP - Subsidized Programs - Fair Entry,7
2024,FHI,FOOTHILLS,Stewardship of City Owned Land,1
2024,FHI,FOOTHILLS,UD - Corrosion - Digging Close to Critical Main,3
2024,FHI,FOOTHILLS,UD - Utility Inspection - Corrosion - Indemnification,1
2024,FHI,FOOTHILLS,UEP - Odour Inquiries,2
2024,FHI,FOOTHILLS,VFH - Taxi/Limousine/TNC (Ride Sharing) Concern,1
2024,FHI,FOOTHILLS,VFH - Taxi/Limousine/TNC (Ride Sharing) Concern - RMS,1
2024,FHI,FOOTHILLS,WATS - Basement Seepage,4
2024,FHI,FOOTHILLS,WATS - Bulk Water Station Inquiries,28
2024,FHI,FOOTHILLS,WATS - Catch Basin Concerns,8
2024,FHI,FOOTHILLS,WATS - Construction Inquiry,7
2024,FHI,FOOTHILLS,WATS - Cross Connection Inquiries,24
2024,FHI,FOOTHILLS,WATS - Emergency Water Temporary Off,10
2024,FHI,FOOTHILLS,WATS - Erosion and Sediment Control,8
2024,FHI,FOOTHILLS,WATS - Fire Hydrant,16
2024,FHI,FOOTHILLS,WATS - Fire Hydrant Flow Test,11
2024,FHI,FOOTHILLS,WATS - Hydrant Connection Unit - HCU Inspections,2
2024,FHI,FOOTHILLS,WATS - Hydrant Control Unit - HCU Inspections,3
2024,FHI,FOOTHILLS,WATS - Location of Underground Water Lines,2
2024,FHI,FOOTHILLS,WATS - Manhole Concerns,10
2024,FHI,FOOTHILLS,WATS - Service and Main Valve Issues,2
2024,FHI,FOOTHILLS,WATS - Sewage Back-up,5
2024,FHI,FOOTHILLS,WATS - Sewer Maintenance,8
2024,FHI,FOOTHILLS,WATS - Spills Entering Storm System,5
2024,FHI,FOOTHILLS,WATS - Temporary Water Line Issues,1
2024,FHI,FOOTHILLS,WATS - Urgent Water Reconnect,9
2024,FHI,FOOTHILLS,WATS - Water Billing Concerns,2
2024,FHI,FOOTHILLS,WATS - Water Equipment Pickup,1
2024,FHI,FOOTHILLS,WATS - Water Main Break or Leak,15
2024,FHI,FOOTHILLS,WATS - Water Meter Installation Request,8
2024,FHI,FOOTHILLS,WATS - Water Meter Issues,19
2024,FHI,FOOTHILLS,WATS - Water Off-On Appointment,7
2024,FHI,FOOTHILLS,WATS - Water Outage,8
2024,FHI,FOOTHILLS,WATS - Water Pressure Issues,4
2024,FHI,FOOTHILLS,WATS - Water Service Fee Invoice,3
2024,FHI,FOOTHILLS,WATS - Water Treatment Inquiries,2
2024,FHI,FOOTHILLS,WATS - Water Wagon Issues,6
2024,FHI,FOOTHILLS,WRS - Cart Management,1
2024,FHI,FOOTHILLS,WRS - Collection Schedule Inquiry,1
2024,FHI,FOOTHILLS,WRS - Commercial Collection Services,135
2024,FHI,FOOTHILLS,WRS - Employee - Complaint Compliment,1
2024,FHI,FOOTHILLS,WRS - Landfill - Clean Fill,2
2024,FHI,FOOTHILLS,WRS - Landfill - Industrial Permit or Inquiry,6
2024,FHI,FOOTHILLS,ZZZ Business Safety - Business Licence Concern,1
2024,FHI,FOOTHILLS,ZZZ VFH - Taxi/Limousine/TNC (Ride Sharing) Concern,3
2024,FHT,FOREST HEIGHTS,311 Contact Us,21
2024,FHT,FOREST HEIGHTS,ACPL - Animal Licence - Inquiries,6
2024,FHT,FOREST HEIGHTS,ACPL - Lost and Found Animal,7
2024,FHT,FOREST HEIGHTS,After Hours Transit - General Concerns,4
2024,FHT,FOREST HEIGHTS,AS - Animal at Large,18
2024,FHT,FOREST HEIGHTS,AS - Animal Chase - Threat,1
2024,FHT,FOREST HEIGHTS,AS - Animal Damaging Pet or Property,3
2024,FHT,FOREST HEIGHTS,AS - Animal Injured,1
2024,FHT,FOREST HEIGHTS,AS - Animal Noise,7
2024,FHT,FOREST HEIGHTS,AS - Animal Public Relations,1
2024,FHT,FOREST HEIGHTS,AS - Human Injury,2
2024,FHT,FOREST HEIGHTS,AS - Pick Up Stray,11
2024,FHT,FOREST HEIGHTS,AS - Urban Livestock Licenses and Permits,3
2024,FHT,FOREST HEIGHTS,AT - Assessment General Inquiry - After Hours and Overflow,1
2024,FHT,FOREST HEIGHTS,AT - ONLINE Property Tax Document Request,7
2024,FHT,FOREST HEIGHTS,AT - ONLINE TIPP Agreement Request,4
2024,FHT,FOREST HEIGHTS,AT - Property Tax Account Inquiry,53
2024,FHT,FOREST HEIGHTS,AT - School Support Notice Document Request,1
2024,FHT,FOREST HEIGHTS,AT - Tax Account Maintenance,1
2024,FHT,FOREST HEIGHTS,AT - TIPP Agreement Request,3
2024,FHT,FOREST HEIGHTS,Business Safety - Business Licence Concern,3
2024,FHT,FOREST HEIGHTS,Business Safety - Business Licence Concern - RMS,7
2024,FHT,FOREST HEIGHTS,Bylaw - Disturbance and Behavioural Concerns,10
2024,FHT,FOREST HEIGHTS,Bylaw - Long Grass - Weeds Infraction,48
2024,FHT,FOREST HEIGHTS,Bylaw - Material on Public Property,59
2024,FHT,FOREST HEIGHTS,Bylaw - Noise Concerns,13
2024,FHT,FOREST HEIGHTS,Bylaw - Permit - Noise Exemption,1
2024,FHT,FOREST HEIGHTS,Bylaw - Property Maintenance Concerns,7
2024,FHT,FOREST HEIGHTS,Bylaw - Snow and Ice on Sidewalk,29
2024,FHT,FOREST HEIGHTS,Bylaw - Spills Concerns,1
2024,FHT,FOREST HEIGHTS,Bylaw - Tree - Shrub Infraction,4
2024,FHT,FOREST HEIGHTS,Bylaw - Vehicle Concerns,6
2024,FHT,FOREST HEIGHTS,Bylaw - Waste and Recycling Infractions,19
2024,FHT,FOREST HEIGHTS,Bylaw - Water Misuse / Wasting Concern,12
2024,FHT,FOREST HEIGHTS,Bylaw - Water Services Request,1
2024,FHT,FOREST HEIGHTS,Calgary Housing - General Inquiry,1
2024,FHT,FOREST HEIGHTS,CFD - Business Licence Inspection - FHB,11
2024,FHT,FOREST HEIGHTS,CFD - Fire Code and General Inquiries - FHB,1
2024,FHT,FOREST HEIGHTS,CFD - Fire Code Hazard Complaint - FHB,1
2024,FHT,FOREST HEIGHTS,CFD - Incident Report Request,1
2024,FHT,FOREST HEIGHTS,CFD - Land Search - Property Search,1
2024,FHT,FOREST HEIGHTS,CFD - Lockbox Inquiry - FHB,1
2024,FHT,FOREST HEIGHTS,CFD - Missed Annual Inspection - FHB,1
2024,FHT,FOREST HEIGHTS,CFD - Mobile Food Concession Inspection - FHB,1
2024,FHT,FOREST HEIGHTS,CFD - Provincial Licence Inspection - FHB,4
2024,FHT,FOREST HEIGHTS,CFD - Safe Housing - FHB,1
2024,FHT,FOREST HEIGHTS,Community Safety - Information Request,4
2024,FHT,FOREST HEIGHTS,Corporate - Encampment Concerns,31
2024,FHT,FOREST HEIGHTS,Corporate - Graffiti Concerns,58
2024,FHT,FOREST HEIGHTS,CPA - Employee Complaint - Compliment,1
2024,FHT,FOREST HEIGHTS,CT AC - Trip Feedback - Care Calgary,1
2024,FHT,FOREST HEIGHTS,CT AC - Trip Feedback - Checker Taxi,3
2024,FHT,FOREST HEIGHTS,CT AC - Trip Feedback - CTA,5
2024,FHT,FOREST HEIGHTS,CT AC - Trip Feedback - Southland,1
2024,FHT,FOREST HEIGHTS,CT - Bus Route or Bus Schedule,2
2024,FHT,FOREST HEIGHTS,CT - Bus Stops,11
2024,FHT,FOREST HEIGHTS,CT - CTrain Stations,1
2024,FHT,FOREST HEIGHTS,CT - Transit Pass Programs,8
2024,FHT,FOREST HEIGHTS,DBBS - Building Construction Concerns and Inquiries,2
2024,FHT,FOREST HEIGHTS,DBBS Concern - Building Without a Permit,4
2024,FHT,FOREST HEIGHTS,DBBS Concern - Electrical,2
2024,FHT,FOREST HEIGHTS,DBBS Concern - Heating and Ventilation,1
2024,FHT,FOREST HEIGHTS,DBBS Inspection - Cancellation or Reschedule,1
2024,FHT,FOREST HEIGHTS,DBBS Inspection - Commercial or Multi-Family,1
2024,FHT,FOREST HEIGHTS,DBBS Inspection - Electrical,7
2024,FHT,FOREST HEIGHTS,DBBS Inspection - Furnace Replacement,10
2024,FHT,FOREST HEIGHTS,DBBS Inspection - Gas,2
2024,FHT,FOREST HEIGHTS,DBBS Inspection - Heating and Ventilation,1
2024,FHT,FOREST HEIGHTS,DBBS Inspection - Plumbing,3
2024,FHT,FOREST HEIGHTS,DBBS Inspection - Residential Improvement Project - RIP,1
2024,FHT,FOREST HEIGHTS,DBBS - Planning and Development - After Hours SR,5
2024,FHT,FOREST HEIGHTS,DBBS - RIM - Property Research,13
2024,FHT,FOREST HEIGHTS,DBBS - Urgent Safety Response,3
2024,FHT,FOREST HEIGHTS,Finance - Credit and Collection Inquiries,3
2024,FHT,FOREST HEIGHTS,Finance - ONLINE Property Tax Document Request,10
2024,FHT,FOREST HEIGHTS,Finance - ONLINE TIPP Agreement Request,1
2024,FHT,FOREST HEIGHTS,Finance - Property Tax Account Inquiry,45
2024,FHT,FOREST HEIGHTS,Finance - TIPP Agreement Request,2
2024,FHT,FOREST HEIGHTS,Law - Risk Management and Claims,4
2024,FHT,FOREST HEIGHTS,Parks - Garbage - GIS,23
2024,FHT,FOREST HEIGHTS,Parks - Garbage - WAM,6
2024,FHT,FOREST HEIGHTS,Parks - Infrastructure - GIS,10
2024,FHT,FOREST HEIGHTS,Parks - Infrastructure - WAM,2
2024,FHT,FOREST HEIGHTS,Parks - Irrigation Maintenance - GIS,4
2024,FHT,FOREST HEIGHTS,Parks - Irrigation Maintenance - WAM,1
2024,FHT,FOREST HEIGHTS,Parks - Lighting Concern - GIS,4
2024,FHT,FOREST HEIGHTS,Parks - Maintenance - GIS,1
2024,FHT,FOREST HEIGHTS,Parks - Maintenance - WAM,2
2024,FHT,FOREST HEIGHTS,Parks - Mowing Request - GIS,2
2024,FHT,FOREST HEIGHTS,Parks - Pest Management,1
2024,FHT,FOREST HEIGHTS,Parks - Roadside Greens - GIS,2
2024,FHT,FOREST HEIGHTS,Parks - Snow and Ice Concerns - WAM,10
2024,FHT,FOREST HEIGHTS,Parks - Tree Concern - GIS,41
2024,FHT,FOREST HEIGHTS,Parks - Tree Concern - WAM,3
2024,FHT,FOREST HEIGHTS,Parks - Wildlife Management,3
2024,FHT,FOREST HEIGHTS,Parks - Wildlife Sightings,4
2024,FHT,FOREST HEIGHTS,PSD - Local Improvement Inquiry,2
2024,FHT,FOREST HEIGHTS,REDS - Encroachment Agreements on City Land,1
2024,FHT,FOREST HEIGHTS,REDS - Property Leasing and Sales Inquiry,1
2024,FHT,FOREST HEIGHTS,Roads - Backlane Maintenance,13
2024,FHT,FOREST HEIGHTS,Roads - Bike Rack Request - NEW,1
2024,FHT,FOREST HEIGHTS,Roads - Dead Animal Pick-Up,19
2024,FHT,FOREST HEIGHTS,Roads - Debris on Street/Sidewalk/Boulevard,21
2024,FHT,FOREST HEIGHTS,Roads - Detour Inquiry,1
2024,FHT,FOREST HEIGHTS,Roads - Detour Urgent (Safety) Concerns,5
2024,FHT,FOREST HEIGHTS,Roads - Employee Complaint - Compliment,2
2024,FHT,FOREST HEIGHTS,Roads - Fence - Noise Barrier - Retaining Wall Repair,7
2024,FHT,FOREST HEIGHTS,Roads - Pathway Concerns,5
2024,FHT,FOREST HEIGHTS,Roads - Pathway Snow and Ice Concerns,1
2024,FHT,FOREST HEIGHTS,Roads - Permits - Requests and Inquiries,1
2024,FHT,FOREST HEIGHTS,Roads - Pothole Maintenance,32
2024,FHT,FOREST HEIGHTS,Roads - Roadway Maintenance,17
2024,FHT,FOREST HEIGHTS,Roads - Safety and Education,1
2024,FHT,FOREST HEIGHTS,Roads - Sidewalk - Curb and Gutter Repair,16
2024,FHT,FOREST HEIGHTS,Roads - Sidewalk Installation and Accessibility,1
2024,FHT,FOREST HEIGHTS,Roads - Signs - Missing - Damaged,8
2024,FHT,FOREST HEIGHTS,Roads - Signs - Parking,18
2024,FHT,FOREST HEIGHTS,Roads - Signs - Traffic and Roadmarking,3
2024,FHT,FOREST HEIGHTS,Roads - Snow and Ice Control,34
2024,FHT,FOREST HEIGHTS,Roads - Street Cleaning Annual Program,2
2024,FHT,FOREST HEIGHTS,Roads - Streetlight Damage,1
2024,FHT,FOREST HEIGHTS,Roads - Streetlight Maintenance,49
2024,FHT,FOREST HEIGHTS,Roads - Temporary Sign Removal,3
2024,FHT,FOREST HEIGHTS,Roads - Traffic or Pedestrian Light Repair,5
2024,FHT,FOREST HEIGHTS,Roads - Traffic Signal Timing Inquiry,6
2024,FHT,FOREST HEIGHTS,Roads - Wheelchair Slope - Request For,2
2024,FHT,FOREST HEIGHTS,RSP - Property Tax Assistance Program (PTAP),2
2024,FHT,FOREST HEIGHTS,RSP - Senior Services Home Maintenance Inquiry,2
2024,FHT,FOREST HEIGHTS,RSP - Subsidized Programs - Fair Entry,34
2024,FHT,FOREST HEIGHTS,Stewardship of City Owned Land,1
2024,FHT,FOREST HEIGHTS,UD - Corrosion - Digging Close to Critical Main,1
2024,FHT,FOREST HEIGHTS,UD - Major Projects Inquiry,1
2024,FHT,FOREST HEIGHTS,UD - Utility Inspection - Corrosion - Indemnification,1
2024,FHT,FOREST HEIGHTS,UEP - Odour Inquiries,1
2024,FHT,FOREST HEIGHTS,VFH - Taxi/Limousine/TNC (Ride Sharing) Concern,1
2024,FHT,FOREST HEIGHTS,WATS - Basement Seepage,2
2024,FHT,FOREST HEIGHTS,WATS - Catch Basin Concerns,7
2024,FHT,FOREST HEIGHTS,WATS - Construction Inquiry,10
2024,FHT,FOREST HEIGHTS,WATS - Cross Connection Inquiries,1
2024,FHT,FOREST HEIGHTS,WATS - Drainage Bylaw,1
